,Date,ObsTime,StnPres,SeaPres,Temperature,Td_Dew_point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,CloudAmount
1883,2021/03/17,12:00,1003.8,1013.6,28.5,17.7,52,1.9,330,4.6,320,0.0,0.0,1.0,3.06,...,9,...
1884,2021/03/17,13:00,1003.2,1013.0,28.2,17.7,53,1.7,340,5.6,360,0.0,0.0,1.0,3.12,...,9,...
1885,2021/03/17,14:00,1002.4,1012.1,29.0,17.2,49,1.5,350,6.5,320,0.0,0.0,1.0,2.86,12.0,8,3.0
1886,2021/03/17,15:00,1002.1,1011.9,28.5,17.1,50,1.3,310,4.6,360,0.0,0.0,0.5,1.86,...,5,...
1887,2021/03/17,16:00,1001.9,1011.7,27.8,17.4,53,1.6,350,4.7,360,0.0,0.0,0.6,1.36,...,2,...
1888,2021/03/17,17:00,1002.2,1012.0,27.2,16.8,53,1.7,360,4.8,340,0.0,0.0,0.5,0.62,10.0,1,0.0
1889,2021/03/17,18:00,1002.6,1012.5,25.9,17.3,59,1.6,340,5.3,360,0.0,0.0,0.4,0.22,...,0,...
1890,2021/03/17,19:00,1002.9,1012.8,24.4,18.1,68,1.2,320,4.4,350,0.0,0.0,0.0,0.00,...,0,...
1891,2021/03/17,20:00,1003.5,1013.4,23.3,18.0,72,1.0,360,3.1,320,0.0,0.0,...,0.00,9.0,0,3.0
1892,2021/03/17,21:00,1004.1,1014.1,23.2,17.9,72,1.1,320,2.8,360,0.0,0.0,...,0.00,9.0,0,0.0
1893,2021/03/17,22:00,1004.5,1014.5,22.5,18.1,76,0.6,250,1.8,300,0.0,0.0,...,0.00,...,0,...
1894,2021/03/17,23:00,1004.7,1014.7,22.0,18.6,81,0.5,110,1.6,130,0.0,0.0,...,0.00,9.0,0,0.0
1895,2021/03/17,24:00,1004.5,1014.5,21.9,18.5,81,0.6,360,1.6,340,0.0,0.0,...,0.00,...,0,...
1896,2021/03/18,01:00,1004.3,1014.3,21.3,18.3,83,0.3,140,1.7,130,0.0,0.0,...,0.00,...,0,...
1897,2021/03/18,02:00,1004.2,1014.3,19.2,17.0,87,1.8,360,5.9,350,0.0,0.0,...,0.00,5.0,0,0.0
1898,2021/03/18,03:00,1003.9,1014.0,19.0,17.5,91,1.3,10,5.7,340,0.0,0.0,...,0.00,...,0,...
1899,2021/03/18,04:00,1003.9,1014.0,19.0,17.7,92,2.3,350,5.7,10,0.0,0.0,...,0.00,...,0,...
1900,2021/03/18,05:00,1004.2,1014.3,19.2,17.5,90,1.3,340,3.5,280,0.0,0.0,...,0.00,7.0,0,8.0
1901,2021/03/18,06:00,1004.3,1014.4,19.1,17.4,90,1.1,320,2.9,320,0.0,0.0,0.0,0.00,...,0,...
1902,2021/03/18,07:00,1004.7,1014.8,19.6,17.4,87,0.8,300,2.6,320,0.0,0.0,0.2,0.14,...,0,...
1903,2021/03/18,08:00,1005.3,1015.4,20.6,17.2,81,0.5,20,2.8,20,0.0,0.0,1.0,0.75,10.0,1,0.0
1904,2021/03/18,09:00,1005.2,1015.2,22.5,17.0,71,0.5,180,1.9,360,0.0,0.0,1.0,1.56,10.0,3,0.0
1905,2021/03/18,10:00,1004.7,1014.6,25.4,17.4,61,1.4,360,3.4,360,0.0,0.0,1.0,2.31,...,5,...
1906,2021/03/18,11:00,1004.2,1014.0,27.4,17.3,54,1.4,290,4.2,260,0.0,0.0,1.0,2.88,12.0,8,0.0
1907,2021/03/18,12:00,1003.3,1013.1,29.1,17.0,48,0.9,330,4.1,250,0.0,0.0,1.0,3.23,...,10,...
1908,2021/03/18,13:00,1002.8,1012.6,28.2,17.1,51,2.4,350,7.7,350,0.0,0.0,1.0,3.14,...,9,...
1909,2021/03/18,14:00,1002.1,1011.9,28.7,17.3,50,1.5,280,6.8,340,0.0,0.0,1.0,2.98,12.0,8,0.0
1910,2021/03/18,15:00,1001.8,1011.6,28.3,16.9,50,2.4,340,5.2,330,0.0,0.0,1.0,2.49,...,6,...
1911,2021/03/18,16:00,1001.6,1011.4,28.1,16.7,50,1.5,340,4.0,340,0.0,0.0,1.0,1.74,...,3,...
1912,2021/03/18,17:00,1001.6,1011.4,27.2,17.1,54,1.8,340,3.9,250,0.0,0.0,1.0,0.92,12.0,1,0.0
1913,2021/03/18,18:00,1001.7,1011.5,26.1,17.5,59,0.9,320,4.0,350,0.0,0.0,0.4,0.22,...,0,...
1914,2021/03/18,19:00,1002.3,1012.2,24.8,17.8,65,1.0,340,2.4,320,0.0,0.0,0.0,0.00,...,0,...
1915,2021/03/18,20:00,1003.1,1013.1,23.0,17.7,72,1.1,330,2.8,320,0.0,0.0,...,0.00,10.0,0,0.0
1916,2021/03/18,21:00,1003.6,1013.6,21.9,17.7,77,1.4,340,2.6,350,0.0,0.0,...,0.00,9.0,0,0.0
1917,2021/03/18,22:00,1003.5,1013.5,21.3,17.9,81,0.3,50,2.2,300,0.0,0.0,...,0.00,...,0,...
1918,2021/03/18,23:00,1003.3,1013.3,21.4,18.4,83,0.7,210,1.7,140,0.0,0.0,...,0.00,9.0,0,0.0
1919,2021/03/18,24:00,1003.1,1013.1,21.0,18.6,86,0.7,210,1.9,240,0.0,0.0,...,0.00,...,0,...
1920,2021/03/19,01:00,1003.6,1013.7,19.8,17.2,85,2.9,350,6.6,300,0.0,0.0,...,0.00,...,0,...
1921,2021/03/19,02:00,1003.5,1013.6,19.1,17.4,90,0.4,340,4.9,350,0.0,0.0,...,0.00,8.0,0,0.0
1922,2021/03/19,03:00,1003.4,1013.5,19.3,17.4,89,0.5,310,2.9,300,0.0,0.0,...,0.00,...,0,...
1923,2021/03/19,04:00,1003.1,1013.2,18.8,17.3,91,0.2,0,1.3,300,0.0,0.0,...,0.00,...,0,...
1924,2021/03/19,05:00,1003.5,1013.6,19.1,17.4,90,0.2,0,1.0,330,0.0,0.0,...,0.00,9.0,0,0.0
1925,2021/03/19,06:00,1003.9,1014.0,18.9,17.4,91,0.2,0,1.5,150,0.0,0.0,0.0,0.00,...,0,...
1926,2021/03/19,07:00,1004.4,1014.5,20.0,17.6,86,0.2,0,1.7,140,0.0,0.0,0.0,0.13,...,0,...
1927,2021/03/19,08:00,1004.6,1014.6,21.1,18.1,83,0.7,210,2.3,180,0.0,0.0,0.9,0.67,7.0,1,0.0
1928,2021/03/19,09:00,1004.8,1014.8,22.7,17.8,74,0.5,230,3.0,180,0.0,0.0,1.0,1.39,9.0,2,0.0
1929,2021/03/19,10:00,1004.6,1014.5,25.4,17.9,63,1.7,220,3.4,250,0.0,0.0,1.0,2.13,...,4,...
1930,2021/03/19,11:00,1003.9,1013.8,26.1,18.5,63,1.8,220,4.6,210,0.0,0.0,1.0,2.69,9.0,7,0.0
1931,2021/03/19,12:00,1002.9,1012.7,27.8,18.5,57,2.4,230,5.5,240,0.0,0.0,1.0,3.05,...,8,...
1932,2021/03/19,13:00,1002.1,1011.9,28.2,18.3,55,2.6,240,6.4,260,0.0,0.0,1.0,3.13,...,9,...
1933,2021/03/19,14:00,1001.4,1011.2,27.7,18.2,56,1.8,260,6.0,260,0.0,0.0,0.9,2.69,15.0,7,3.0
1934,2021/03/19,15:00,1000.8,1010.6,28.3,18.1,54,2.1,300,5.8,260,0.0,0.0,1.0,2.39,...,5,...
1935,2021/03/19,16:00,1000.5,1010.3,26.9,17.7,57,1.3,280,4.6,270,0.0,0.0,1.0,1.62,...,3,...
1936,2021/03/19,17:00,1000.6,1010.4,26.7,17.8,58,1.1,270,4.4,250,0.0,0.0,1.0,0.84,20.0,1,10.0
1937,2021/03/19,18:00,1000.8,1010.6,25.6,17.5,61,1.6,250,3.4,260,0.0,0.0,0.1,0.19,...,0,...
1938,2021/03/19,19:00,1001.3,1011.2,24.9,17.4,63,1.6,10,3.1,350,0.0,0.0,0.0,0.00,...,0,...
1939,2021/03/19,20:00,1001.8,1011.7,23.7,17.5,68,0.5,90,2.9,360,0.0,0.0,...,0.00,12.0,0,5.0
1940,2021/03/19,21:00,1002.3,1012.2,23.1,17.3,70,0.5,80,1.7,90,0.0,0.0,...,0.00,12.0,0,4.0
1941,2021/03/19,22:00,1002.4,1012.3,23.6,17.6,69,0.4,330,2.8,330,0.0,0.0,...,0.00,...,0,...
1942,2021/03/19,23:00,1002.4,1012.4,22.7,17.8,74,0.9,140,2.0,150,0.0,0.0,...,0.00,12.0,0,4.0
1943,2021/03/19,24:00,1002.2,1012.2,21.9,17.7,77,0.6,150,1.7,140,0.0,0.0,...,0.00,...,0,...
1944,2021/03/20,01:00,1001.8,1011.8,21.4,17.8,80,0.6,140,1.6,140,0.0,0.0,...,0.00,...,0,...
1945,2021/03/20,02:00,1001.4,1011.4,21.7,17.9,79,0.4,110,1.5,140,0.0,0.0,...,0.00,12.0,0,9.0
1946,2021/03/20,03:00,1001.1,1011.1,21.6,17.8,79,0.5,130,1.5,140,0.0,0.0,...,0.00,...,0,...
1947,2021/03/20,04:00,1001.1,1011.1,21.8,17.8,78,0.5,120,1.5,140,0.0,0.0,...,0.00,...,0,...
1948,2021/03/20,05:00,1001.4,1011.4,21.1,17.7,81,0.5,120,1.6,140,0.0,0.0,...,0.00,12.0,0,9.0
1949,2021/03/20,06:00,1001.9,1011.9,20.8,18.0,84,0.4,80,1.5,130,0.0,0.0,0.0,0.00,...,0,...
1950,2021/03/20,07:00,1002.6,1012.6,21.6,18.4,82,0.2,0,2.1,330,0.0,0.0,0.0,0.12,...,0,...
1951,2021/03/20,08:00,1002.9,1012.9,22.9,18.0,74,0.5,140,2.1,140,0.0,0.0,0.7,0.62,15.0,1,5.0
1952,2021/03/20,09:00,1002.6,1012.5,24.6,18.1,67,1.2,190,2.9,170,0.0,0.0,1.0,1.35,15.0,2,5.0
1953,2021/03/20,10:00,1002.5,1012.3,26.2,18.1,61,1.3,220,3.6,190,0.0,0.0,1.0,2.08,...,4,...
1954,2021/03/20,11:00,1002.1,1011.9,28.0,17.6,53,1.2,160,4.1,220,0.0,0.0,1.0,2.64,18.0,6,0.0
1955,2021/03/20,12:00,1001.1,1010.8,29.1,17.7,50,1.1,270,5.0,260,0.0,0.0,1.0,2.97,...,8,...
1956,2021/03/20,13:00,1000.2,1009.9,29.4,19.2,54,2.0,260,5.7,250,0.0,0.0,1.0,2.97,...,7,...
1957,2021/03/20,14:00,999.9,1009.7,25.2,18.4,66,2.7,330,7.2,20,0.0,0.0,1.0,2.71,15.0,6,0.0
1958,2021/03/20,15:00,1000.2,1010.1,25.1,18.6,67,2.9,360,7.2,350,0.0,0.0,1.0,2.19,...,4,...
1959,2021/03/20,16:00,1000.2,1010.0,25.7,18.4,64,1.4,360,5.5,30,0.0,0.0,1.0,1.48,...,2,...
1960,2021/03/20,17:00,1000.6,1010.4,25.7,18.4,64,1.7,350,4.6,330,0.0,0.0,1.0,0.80,20.0,1,0.0
1961,2021/03/20,18:00,1000.8,1010.6,25.4,18.4,65,1.2,310,3.1,300,0.0,0.0,0.1,0.19,...,0,...
1962,2021/03/20,19:00,1001.2,1011.1,25.2,18.4,66,1.2,340,2.6,330,0.0,0.0,0.0,0.00,...,0,...
1963,2021/03/20,20:00,1001.5,1011.4,23.9,19.0,74,0.6,320,3.1,360,0.0,0.0,...,0.00,15.0,0,0.0
1964,2021/03/20,21:00,1001.9,1011.8,23.0,19.0,78,1.3,360,3.3,340,0.0,0.0,...,0.00,12.0,0,0.0
1965,2021/03/20,22:00,1002.2,1012.2,22.4,19.2,82,1.9,10,3.5,10,0.0,0.0,...,0.00,...,0,...
1966,2021/03/20,23:00,1002.3,1012.3,21.3,18.5,84,1.5,340,3.9,310,0.0,0.0,...,0.00,10.0,0,0.0
1967,2021/03/20,24:00,1002.5,1012.5,20.8,18.4,86,1.4,350,4.5,360,0.0,0.0,...,0.00,...,0,...
1968,2021/03/21,01:00,1001.9,1011.9,20.8,18.4,86,0.8,10,3.2,340,0.0,0.0,...,0.00,...,0,...
1969,2021/03/21,02:00,1002.0,1012.0,20.9,18.5,86,1.0,330,2.0,300,0.0,0.0,...,0.00,8.0,0,0.0
1970,2021/03/21,03:00,1002.3,1012.3,20.6,18.5,88,0.3,360,2.4,310,0.0,0.0,...,0.00,...,0,...
1971,2021/03/21,04:00,1002.6,1012.6,20.5,18.1,86,1.0,320,3.0,290,0.0,0.0,...,0.00,...,0,...
1972,2021/03/21,05:00,1003.2,1013.3,20.0,18.0,88,1.1,340,3.6,350,0.0,0.0,...,0.00,6.0,0,0.0
1973,2021/03/21,06:00,1004.0,1014.1,20.2,17.8,86,1.5,360,3.6,20,0.0,0.0,0.0,0.00,...,0,...
1974,2021/03/21,07:00,1004.7,1014.8,19.6,17.4,87,1.8,360,6.0,350,0.0,0.0,0.0,0.13,...,0,...
1975,2021/03/21,08:00,1005.1,1015.2,20.4,16.8,80,1.7,340,6.2,10,0.0,0.0,0.0,0.47,12.0,1,9.0
1976,2021/03/21,09:00,1005.2,1015.3,20.5,15.9,75,2.7,10,7.8,340,0.0,0.0,0.2,0.94,15.0,2,4.0
1977,2021/03/21,10:00,1005.4,1015.4,21.6,15.0,66,2.7,350,7.7,340,0.0,0.0,1.0,2.14,...,4,...
1978,2021/03/21,11:00,1005.1,1015.1,22.6,14.5,60,2.8,350,6.7,30,0.0,0.0,1.0,2.68,20.0,6,0.0
1979,2021/03/21,12:00,1004.8,1014.8,23.3,14.3,57,2.8,340,8.6,20,0.0,0.0,1.0,2.93,...,8,...
1980,2021/03/21,13:00,1004.8,1014.7,24.3,14.1,53,2.7,360,9.0,340,0.0,0.0,1.0,3.00,...,8,...
1981,2021/03/21,14:00,1004.3,1014.3,22.7,13.2,55,4.3,350,11.1,350,0.0,0.0,0.8,2.53,20.0,7,4.0
1982,2021/03/21,15:00,1004.1,1014.1,21.2,12.6,58,3.7,360,11.0,20,0.0,0.0,1.0,2.18,...,4,...
1983,2021/03/21,16:00,1004.3,1014.4,19.8,12.1,61,3.8,10,11.4,340,0.0,0.0,1.0,1.54,...,2,...
1984,2021/03/21,17:00,1005.4,1015.6,17.3,10.9,66,4.3,10,12.6,10,0.0,0.0,1.0,0.80,10.0,1,0.0
1985,2021/03/21,18:00,1006.0,1016.2,16.5,10.8,69,3.8,10,11.4,30,0.0,0.0,0.1,0.20,...,0,...
1986,2021/03/21,19:00,1006.7,1016.9,15.9,10.7,71,2.8,30,8.5,20,0.0,0.0,0.0,0.00,...,0,...
1987,2021/03/21,20:00,1007.7,1018.0,15.7,10.5,71,3.2,360,9.5,360,0.0,0.0,...,0.00,10.0,0,7.0
1988,2021/03/21,21:00,1008.4,1018.6,16.4,10.7,69,2.3,20,8.0,10,0.0,0.0,...,0.00,12.0,0,9.0
1989,2021/03/21,22:00,1008.7,1019.0,16.0,10.8,71,2.6,30,7.6,30,0.0,0.0,...,0.00,...,0,...
1990,2021/03/21,23:00,1009.5,1019.8,15.7,10.9,73,3.3,20,9.5,10,0.0,0.0,...,0.00,12.0,0,10.0
1991,2021/03/21,24:00,1009.6,1019.9,15.8,10.6,71,3.1,360,6.9,20,0.0,0.0,...,0.00,...,0,...
1992,2021/03/22,01:00,1009.2,1019.5,16.0,10.3,69,2.5,40,8.6,20,0.0,0.0,...,0.00,...,0,...
1993,2021/03/22,02:00,1009.0,1019.3,16.1,9.8,66,2.4,10,8.4,360,0.0,0.0,...,0.00,12.0,0,10.0
1994,2021/03/22,03:00,1009.0,1019.3,16.0,9.7,66,2.7,20,6.1,350,0.0,0.0,...,0.00,...,0,...
1995,2021/03/22,04:00,1009.1,1019.4,15.8,9.3,65,2.4,350,5.8,360,0.0,0.0,...,0.00,...,0,...
1996,2021/03/22,05:00,1009.8,1020.1,15.2,10.0,71,2.6,360,6.3,330,0.0,0.0,...,0.00,12.0,0,10.0
1997,2021/03/22,06:00,1010.2,1020.5,14.6,11.2,80,2.5,10,7.7,10,T,0.4,0.0,0.00,...,0,...
1998,2021/03/22,07:00,1010.2,1020.5,14.6,11.4,81,1.6,20,6.0,20,T,0.3,0.0,0.03,...,0,...
1999,2021/03/22,08:00,1011.6,1021.9,14.2,11.4,83,2.0,20,6.6,340,0.0,0.0,0.0,0.10,10.0,0,10.0
2000,2021/03/22,09:00,1011.9,1022.2,14.2,10.8,80,2.5,20,8.3,320,0.0,0.0,0.0,0.09,10.0,0,10.0
2001,2021/03/22,10:00,1012.2,1022.5,14.5,10.9,79,1.9,10,5.0,350,0.0,0.0,0.0,0.17,...,0,...
2002,2021/03/22,11:00,1012.4,1022.7,15.0,10.8,76,2.9,30,6.8,350,0.0,0.0,0.0,0.56,12.0,2,10.0
2003,2021/03/22,12:00,1011.7,1022.0,15.5,11.1,75,1.6,20,8.6,10,0.0,0.0,0.0,0.32,...,1,...
2004,2021/03/22,13:00,1010.9,1021.2,15.6,10.8,73,2.2,10,5.9,360,0.0,0.0,0.0,0.45,...,2,...
2005,2021/03/22,14:00,1010.8,1021.1,15.2,10.4,73,2.3,350,6.1,360,0.0,0.0,0.0,0.33,10.0,1,10.0
2006,2021/03/22,15:00,1010.9,1021.2,14.6,10.2,75,2.0,350,6.1,350,0.0,0.0,0.0,0.12,...,0,...
2007,2021/03/22,16:00,1011.0,1021.4,12.8,11.0,89,2.8,350,6.5,340,1.0,0.8,0.0,0.07,...,0,...
2008,2021/03/22,17:00,1011.0,1021.4,12.8,11.0,89,2.6,10,5.6,30,1.5,0.8,0.0,0.08,15.0,0,10.0
2009,2021/03/22,18:00,1010.7,1021.1,13.0,10.5,85,3.1,10,6.0,20,0.0,0.0,0.0,0.02,...,0,...
2010,2021/03/22,19:00,1011.1,1021.5,13.5,10.7,83,1.6,360,5.8,350,0.0,0.0,0.0,0.00,...,0,...
2011,2021/03/22,20:00,1011.6,1022.0,13.8,10.6,81,1.0,330,4.8,20,0.0,0.0,...,0.00,12.0,0,10.0
2012,2021/03/22,21:00,1012.0,1022.3,14.2,11.0,81,0.8,20,3.5,310,0.0,0.0,...,0.00,12.0,0,10.0
2013,2021/03/22,22:00,1012.4,1022.7,14.4,10.6,78,1.2,310,4.0,310,0.0,0.0,...,0.00,...,0,...
2014,2021/03/22,23:00,1012.1,1022.4,14.6,11.2,80,0.5,350,3.9,340,0.0,0.0,...,0.00,12.0,0,10.0
2015,2021/03/22,24:00,1011.6,1021.9,14.5,10.7,78,1.4,340,3.2,350,0.0,0.0,...,0.00,...,0,...
2016,2021/03/23,01:00,1011.0,1021.3,14.7,10.9,78,0.8,320,2.6,290,0.0,0.0,...,0.00,...,0,...
2017,2021/03/23,02:00,1010.6,1020.9,14.7,11.3,80,0.3,350,2.8,320,0.0,0.0,...,0.00,12.0,0,10.0
2018,2021/03/23,03:00,1009.9,1020.2,15.0,11.4,79,0.4,30,1.8,300,0.0,0.0,...,0.00,...,0,...
2019,2021/03/23,04:00,1009.9,1020.2,15.1,11.9,81,0.2,0,1.5,250,0.0,0.0,...,0.00,...,0,...
2020,2021/03/23,05:00,1009.5,1019.8,15.4,12.4,82,0.7,170,1.8,260,0.0,0.0,...,0.00,12.0,0,10.0
2021,2021/03/23,06:00,1010.1,1020.4,15.4,12.0,80,0.4,160,2.3,250,0.0,0.0,0.0,0.00,...,0,...
2022,2021/03/23,07:00,1010.5,1020.8,15.8,12.2,79,0.7,140,1.7,140,0.0,0.0,0.0,0.03,...,0,...
2023,2021/03/23,08:00,1011.4,1021.7,16.4,12.4,77,0.2,0,1.5,260,0.0,0.0,0.0,0.10,12.0,0,10.0
2024,2021/03/23,09:00,1011.8,1022.1,16.9,12.7,76,1.1,210,2.1,190,0.0,0.0,0.0,0.24,12.0,1,10.0
2025,2021/03/23,10:00,1011.9,1022.1,17.4,13.3,77,0.3,140,2.7,260,0.0,0.0,0.0,0.31,...,1,...
2026,2021/03/23,11:00,1010.9,1021.1,18.4,13.9,75,0.4,130,1.9,110,0.0,0.0,0.0,0.78,12.0,2,10.0
2027,2021/03/23,12:00,1010.1,1020.2,20.7,14.1,66,1.2,230,2.8,280,0.0,0.0,0.0,1.19,...,4,...
2028,2021/03/23,13:00,1008.7,1018.8,21.6,14.0,62,1.1,200,3.9,240,0.0,0.0,0.0,1.77,...,5,...
2029,2021/03/23,14:00,1008.0,1018.0,22.4,14.8,62,1.5,240,4.3,200,0.0,0.0,0.1,1.69,15.0,5,10.0
2030,2021/03/23,15:00,1006.9,1016.9,23.0,14.8,60,2.0,240,3.7,240,0.0,0.0,0.1,1.39,...,3,...
2031,2021/03/23,16:00,1007.1,1017.2,21.3,14.9,67,1.8,320,3.8,190,0.0,0.0,0.4,1.24,...,2,...
2032,2021/03/23,17:00,1007.1,1017.2,19.8,14.4,71,3.0,350,5.3,360,0.0,0.0,0.0,0.36,10.0,1,10.0
2033,2021/03/23,18:00,1007.4,1017.5,19.2,14.9,76,1.2,330,5.3,340,0.0,0.0,0.0,0.12,...,0,...
2034,2021/03/23,19:00,1007.5,1017.6,18.7,15.0,79,0.7,340,4.9,20,0.0,0.0,0.0,0.00,...,0,...
2035,2021/03/23,20:00,1007.7,1017.8,18.7,15.2,80,0.2,0,1.8,20,0.0,0.0,...,0.00,10.0,0,10.0
2036,2021/03/23,21:00,1008.2,1018.3,19.2,15.1,77,0.5,260,2.2,260,0.0,0.0,...,0.00,10.0,0,10.0
2037,2021/03/23,22:00,1008.5,1018.6,19.0,15.3,79,0.3,310,2.0,330,0.0,0.0,...,0.00,...,0,...
2038,2021/03/23,23:00,1008.1,1018.3,18.5,15.0,80,1.1,350,3.2,350,0.0,0.0,...,0.00,10.0,0,10.0
2039,2021/03/23,24:00,1008.2,1018.4,18.4,15.1,81,2.2,350,3.8,360,0.0,0.0,...,0.00,...,0,...
2040,2021/03/24,01:00,1008.0,1018.2,18.1,15.2,83,1.3,320,3.5,340,0.0,0.0,...,0.00,...,0,...
2041,2021/03/24,02:00,1006.9,1017.1,17.3,16.2,93,1.0,100,4.2,20,0.5,0.7,...,0.00,3.0,0,10.0
2042,2021/03/24,03:00,1006.4,1016.6,17.2,16.4,95,0.6,320,3.5,80,2.5,0.8,...,0.00,...,0,...
2043,2021/03/24,04:00,1006.0,1016.2,16.8,16.0,95,0.4,340,3.7,350,0.0,0.0,...,0.00,...,0,...
2044,2021/03/24,05:00,1006.4,1016.6,16.5,15.5,94,1.7,350,4.3,340,1.5,0.5,...,0.00,10.0,0,10.0
2045,2021/03/24,06:00,1007.1,1017.3,15.9,15.1,95,1.4,340,5.2,330,4.5,1.0,0.0,0.00,...,0,...
2046,2021/03/24,07:00,1007.7,1017.9,15.8,15.0,95,0.7,360,3.8,330,T,1.0,0.0,0.02,...,0,...
2047,2021/03/24,08:00,1008.8,1019.1,15.9,14.9,94,1.1,340,3.5,350,1.5,1.0,0.0,0.03,8.0,0,10.0
2048,2021/03/24,09:00,1009.6,1019.9,16.1,15.6,97,0.4,20,3.4,360,2.5,1.0,0.0,0.08,6.0,0,10.0
2049,2021/03/24,10:00,1009.6,1019.8,16.4,16.1,98,0.9,80,2.6,60,1.5,1.0,0.0,0.15,...,0,...
2050,2021/03/24,11:00,1009.1,1019.3,16.7,16.4,98,0.6,150,1.7,50,T,0.5,0.0,0.18,15.0,1,10.0
2051,2021/03/24,12:00,1008.4,1018.6,17.0,16.5,97,0.2,0,2.1,140,0.0,0.0,0.0,0.28,...,1,...
2052,2021/03/24,13:00,1007.4,1017.6,17.2,16.6,96,0.3,360,1.2,160,0.5,0.5,0.0,0.32,...,1,...
2053,2021/03/24,14:00,1006.7,1016.9,17.2,16.1,93,0.7,140,1.9,80,T,1.0,0.0,0.32,10.0,1,10.0
2054,2021/03/24,15:00,1006.0,1016.2,18.0,16.5,91,0.7,150,2.1,140,T,0.4,0.0,0.78,...,2,...
2055,2021/03/24,16:00,1005.4,1015.5,19.8,17.6,87,0.5,190,2.7,180,0.0,0.0,0.2,1.14,...,2,...
2056,2021/03/24,17:00,1005.2,1015.3,19.9,16.2,79,0.8,210,2.2,80,0.0,0.0,0.9,0.95,20.0,1,2.0
2057,2021/03/24,18:00,1004.9,1015.0,18.9,16.7,87,0.5,310,2.0,320,0.0,0.0,0.8,0.33,...,0,...
2058,2021/03/24,19:00,1005.6,1015.8,17.6,15.8,89,2.1,10,6.0,360,0.0,0.0,0.0,0.00,...,0,...
2059,2021/03/24,20:00,1006.3,1016.5,18.0,14.9,82,2.5,20,6.5,30,0.0,0.0,...,0.00,15.0,0,0.0
2060,2021/03/24,21:00,1006.8,1017.0,17.6,14.7,83,1.6,20,3.9,360,0.0,0.0,...,0.00,20.0,0,0.0
2061,2021/03/24,22:00,1006.7,1016.9,18.2,12.0,67,2.6,10,5.3,10,0.0,0.0,...,0.00,...,0,...
2062,2021/03/24,23:00,1006.4,1016.6,17.9,9.0,56,1.9,20,4.8,20,0.0,0.0,...,0.00,20.0,0,0.0
2063,2021/03/24,24:00,1005.9,1016.2,15.1,10.3,73,0.5,200,3.6,360,0.0,0.0,...,0.00,...,0,...
2064,2021/03/25,01:00,1005.7,1016.0,15.1,10.3,73,0.6,280,1.5,260,0.0,0.0,...,0.00,...,0,...
2065,2021/03/25,02:00,1005.6,1015.9,14.4,10.2,76,0.6,340,2.4,330,0.0,0.0,...,0.00,18.0,0,0.0
2066,2021/03/25,03:00,1005.3,1015.6,14.3,11.3,82,0.7,20,1.7,10,0.0,0.0,...,0.00,...,0,...
2067,2021/03/25,04:00,1005.3,1015.6,13.8,10.6,81,0.2,0,2.3,360,0.0,0.0,...,0.00,...,0,...
2068,2021/03/25,05:00,1005.8,1016.1,15.2,8.7,65,1.1,330,2.0,330,0.0,0.0,...,0.00,18.0,0,0.0
2069,2021/03/25,06:00,1006.6,1016.9,13.3,9.4,77,1.0,340,2.2,340,0.0,0.0,0.0,0.00,...,0,...
2070,2021/03/25,07:00,1007.4,1017.6,15.7,9.2,65,1.5,20,3.9,30,0.0,0.0,0.5,0.24,...,0,...
2071,2021/03/25,08:00,1008.0,1018.2,17.5,9.4,59,1.7,20,4.6,30,0.0,0.0,1.0,1.02,20.0,1,0.0
2072,2021/03/25,09:00,1008.4,1018.5,19.2,9.4,53,2.2,10,5.1,30,0.0,0.0,1.0,1.89,20.0,3,0.0
2073,2021/03/25,10:00,1008.6,1018.7,21.1,10.6,51,2.0,360,5.9,340,0.0,0.0,1.0,2.67,...,6,...
2074,2021/03/25,11:00,1008.6,1018.6,22.7,11.5,49,2.9,350,6.8,360,0.0,0.0,1.0,3.23,20.0,9,0.0
2075,2021/03/25,12:00,1007.9,1017.9,23.8,12.5,49,3.0,340,6.7,330,0.0,0.0,1.0,3.41,...,10,...
2076,2021/03/25,13:00,1006.8,1016.7,24.8,13.7,50,2.6,330,7.8,320,0.0,0.0,1.0,3.56,...,10,...
2077,2021/03/25,14:00,1005.7,1015.6,24.9,13.5,49,2.2,340,6.6,360,0.0,0.0,1.0,3.30,20.0,9,0.0
2078,2021/03/25,15:00,1005.0,1014.9,24.5,14.0,52,2.1,330,7.3,190,0.0,0.0,1.0,2.76,...,6,...
2079,2021/03/25,16:00,1004.7,1014.6,23.8,14.5,56,2.7,340,6.7,360,0.0,0.0,1.0,1.99,...,3,...
2080,2021/03/25,17:00,1004.8,1014.8,22.9,15.0,61,1.9,340,5.8,320,0.0,0.0,1.0,1.12,20.0,1,0.0
2081,2021/03/25,18:00,1004.8,1014.8,21.9,15.0,65,1.5,340,5.6,340,0.0,0.0,0.8,0.31,...,0,...
2082,2021/03/25,19:00,1005.1,1015.2,20.6,14.7,69,1.4,330,4.2,360,0.0,0.0,0.0,0.00,...,0,...
2083,2021/03/25,20:00,1005.7,1015.8,19.4,14.9,75,1.2,330,5.0,360,0.0,0.0,...,0.00,15.0,0,0.0
2084,2021/03/25,21:00,1006.2,1016.3,18.7,14.8,78,1.0,320,3.2,330,0.0,0.0,...,0.00,15.0,0,2.0
