Station,direction,id,date,time,num,dest,delay,type
53061,Xinwuri,backward,55,weekday,not_commuting_time,3297,Tainan,long_delay,4
53062,Xinwuri,backward,56,weekday,not_commuting_time,2253,Chiayi,long_delay,4
53063,Xinwuri,backward,57,weekday,not_commuting_time,2633,Fengyuan,long_delay,4
53064,Xinwuri,backward,58,weekday,not_commuting_time,2257,Chiayi,long_delay,4
53065,Xinwuri,backward,59,weekday,not_commuting_time,2263,Chiayi,long_delay,4
53066,Xinwuri,backward,60,weekday,not_commuting_time,2267,Yuanlin,long_delay,4
53067,Xinwuri,backward,61,weekday,not_commuting_time,2269,Changhua,long_delay,4
53068,Xinwuri,backward,62,weekday,not_commuting_time,2273,Changhua,long_delay,4
53069,Xinwuri,backward,1,weekday,not_commuting_time,101,Chaozhou,no_delay,2
53070,Xinwuri,backward,2,weekday,to_work,3147,Chaozhou,no_delay,4
53071,Xinwuri,backward,3,weekday,to_work,2601,Fengyuan,no_delay,4
53072,Xinwuri,backward,4,weekday,to_work,2101,Tianzhong,no_delay,4
53073,Xinwuri,backward,5,weekday,to_work,2103,Chiayi,short_delay,4
53074,Xinwuri,backward,6,weekday,to_work,2603,Fengyuan,no_delay,4
53075,Xinwuri,backward,7,weekday,to_work,3157,Chaozhou,no_delay,4
53076,Xinwuri,backward,8,weekday,to_work,2113,Chiayi,no_delay,4
53077,Xinwuri,backward,9,weekday,to_work,2607,Fengyuan,no_delay,4
53078,Xinwuri,backward,10,weekday,to_work,2115,Changhua,no_delay,4
53079,Xinwuri,backward,11,weekday,to_work,2011,Changhua,long_delay,4
53080,Xinwuri,backward,12,weekday,to_work,3167,Chaozhou,short_delay,4
53081,Xinwuri,backward,13,weekday,to_work,2123,Chiayi,no_delay,4
53082,Xinwuri,backward,14,weekday,not_commuting_time,3177,Chaozhou,no_delay,4
53083,Xinwuri,backward,15,weekday,not_commuting_time,2131,Changhua,no_delay,4
53084,Xinwuri,backward,16,weekday,not_commuting_time,2133,Chiayi,no_delay,4
53085,Xinwuri,backward,17,weekday,not_commuting_time,3187,Chaozhou,short_delay,4
53086,Xinwuri,backward,18,weekday,not_commuting_time,2611,Fengyuan,no_delay,4
53087,Xinwuri,backward,19,weekday,not_commuting_time,2143,Chiayi,no_delay,4
53088,Xinwuri,backward,20,weekday,not_commuting_time,3197,Chaozhou,long_delay,4
53089,Xinwuri,backward,21,weekday,not_commuting_time,2149,Changhua,no_delay,4
53090,Xinwuri,backward,22,weekday,not_commuting_time,2153,Chiayi,short_delay,4
53091,Xinwuri,backward,23,weekday,not_commuting_time,2613,Fengyuan,short_delay,4
53092,Xinwuri,backward,24,weekday,not_commuting_time,3207,Pingtung,no_delay,4
53093,Xinwuri,backward,25,weekday,not_commuting_time,2163,Chiayi,long_delay,4
53094,Xinwuri,backward,26,weekday,not_commuting_time,2615,Fengyuan,no_delay,4
53095,Xinwuri,backward,27,weekday,not_commuting_time,3217,Chaozhou,no_delay,4
53096,Xinwuri,backward,28,weekday,not_commuting_time,2173,Chiayi,long_delay,4
53097,Xinwuri,backward,29,weekday,not_commuting_time,3227,Chaozhou,short_delay,4
53098,Xinwuri,backward,30,weekday,not_commuting_time,2617,Fengyuan,no_delay,4
53099,Xinwuri,backward,31,weekday,not_commuting_time,2183,Chiayi,short_delay,4
53100,Xinwuri,backward,32,weekday,not_commuting_time,3237,Chaozhou,short_delay,4
53101,Xinwuri,backward,33,weekday,not_commuting_time,2619,Miaoli,short_delay,4
53102,Xinwuri,backward,34,weekday,not_commuting_time,2191,Changhua,short_delay,4
53103,Xinwuri,backward,35,weekday,not_commuting_time,2193,Chiayi,short_delay,4
53104,Xinwuri,backward,36,weekday,not_commuting_time,3247,Chaozhou,no_delay,4
53105,Xinwuri,backward,37,weekday,not_commuting_time,2017,Yuanlin,short_delay,4
53106,Xinwuri,backward,38,weekday,not_commuting_time,2621,Fengyuan,short_delay,4
53107,Xinwuri,backward,39,weekday,not_commuting_time,2203,Chiayi,long_delay,4
53108,Xinwuri,backward,40,weekday,off_work,3257,Chaozhou,no_delay,4
53109,Xinwuri,backward,41,weekday,off_work,2623,Fengyuan,no_delay,4
53110,Xinwuri,backward,42,weekday,off_work,2213,Chiayi,long_delay,4
53111,Xinwuri,backward,43,weekday,off_work,2021,Changhua,long_delay,4
53112,Xinwuri,backward,44,weekday,off_work,3267,Chaozhou,long_delay,4
53113,Xinwuri,backward,45,weekday,off_work,2023,Ershui,short_delay,4
53114,Xinwuri,backward,46,weekday,off_work,3277,Chaozhou,long_delay,4
53115,Xinwuri,backward,47,weekday,off_work,2223,Chiayi,short_delay,4
53116,Xinwuri,backward,48,weekday,off_work,2027,Chiayi,short_delay,4
53117,Xinwuri,backward,49,weekday,off_work,2627,Fengyuan,no_delay,4
53118,Xinwuri,backward,50,weekday,off_work,2233,Chiayi,no_delay,4
53119,Xinwuri,backward,51,weekday,not_commuting_time,3287,Pingtung,no_delay,4
53120,Xinwuri,backward,52,weekday,not_commuting_time,2237,Xinwuri,no_delay,4
53121,Xinwuri,backward,53,weekday,not_commuting_time,2243,Chiayi,no_delay,4
53122,Xinwuri,backward,54,weekday,not_commuting_time,2631,Miaoli,short_delay,4
53123,Xinwuri,backward,55,weekday,not_commuting_time,3297,Tainan,no_delay,4
53124,Xinwuri,backward,56,weekday,not_commuting_time,2253,Chiayi,long_delay,4
53125,Xinwuri,backward,57,weekday,not_commuting_time,2633,Fengyuan,short_delay,4
53126,Xinwuri,backward,58,weekday,not_commuting_time,2257,Chiayi,short_delay,4
53127,Xinwuri,backward,59,weekday,not_commuting_time,2263,Chiayi,short_delay,4
53128,Xinwuri,backward,60,weekday,not_commuting_time,2267,Yuanlin,no_delay,4
53129,Xinwuri,backward,61,weekday,not_commuting_time,2269,Changhua,short_delay,4
53130,Xinwuri,backward,62,weekday,not_commuting_time,2273,Changhua,short_delay,4
53131,Xinwuri,backward,1,weekend,not_commuting_time,101,Chaozhou,short_delay,2
53132,Xinwuri,backward,2,weekend,to_work,3147,Chaozhou,short_delay,4
53133,Xinwuri,backward,3,weekend,to_work,2601,Fengyuan,no_delay,4
53134,Xinwuri,backward,4,weekend,to_work,2101,Tianzhong,short_delay,4
53135,Xinwuri,backward,5,weekend,to_work,2103,Chiayi,no_delay,4
53136,Xinwuri,backward,6,weekend,to_work,2603,Fengyuan,no_delay,4
53137,Xinwuri,backward,7,weekend,to_work,3157,Chaozhou,no_delay,4
53138,Xinwuri,backward,8,weekend,to_work,2113,Chiayi,no_delay,4
53139,Xinwuri,backward,9,weekend,to_work,2607,Fengyuan,no_delay,4
53140,Xinwuri,backward,10,weekend,to_work,2115,Changhua,no_delay,4
53141,Xinwuri,backward,11,weekend,to_work,2011,Changhua,short_delay,4
53142,Xinwuri,backward,12,weekend,to_work,3167,Chaozhou,short_delay,4
53143,Xinwuri,backward,13,weekend,to_work,2123,Chiayi,no_delay,4
53144,Xinwuri,backward,14,weekend,not_commuting_time,3177,Chaozhou,short_delay,4
53145,Xinwuri,backward,15,weekend,not_commuting_time,2131,Changhua,no_delay,4
53146,Xinwuri,backward,16,weekend,not_commuting_time,2133,Chiayi,short_delay,4
53147,Xinwuri,backward,17,weekend,not_commuting_time,3187,Chaozhou,long_delay,4
53148,Xinwuri,backward,18,weekend,not_commuting_time,2611,Fengyuan,short_delay,4
53149,Xinwuri,backward,19,weekend,not_commuting_time,2143,Chiayi,short_delay,4
53150,Xinwuri,backward,20,weekend,not_commuting_time,3197,Chaozhou,long_delay,4
53151,Xinwuri,backward,21,weekend,not_commuting_time,2149,Changhua,no_delay,4
53152,Xinwuri,backward,22,weekend,not_commuting_time,2153,Chiayi,short_delay,4
53153,Xinwuri,backward,23,weekend,not_commuting_time,2613,Fengyuan,short_delay,4
53154,Xinwuri,backward,24,weekend,not_commuting_time,3207,Pingtung,no_delay,4
53155,Xinwuri,backward,25,weekend,not_commuting_time,2163,Chiayi,short_delay,4
53156,Xinwuri,backward,26,weekend,not_commuting_time,2615,Fengyuan,short_delay,4
53157,Xinwuri,backward,27,weekend,not_commuting_time,3217,Chaozhou,no_delay,4
53158,Xinwuri,backward,28,weekend,not_commuting_time,2173,Chiayi,short_delay,4
53159,Xinwuri,backward,29,weekend,not_commuting_time,3227,Chaozhou,no_delay,4
53160,Xinwuri,backward,30,weekend,not_commuting_time,2617,Fengyuan,short_delay,4
53161,Xinwuri,backward,31,weekend,not_commuting_time,2183,Chiayi,no_delay,4
53162,Xinwuri,backward,32,weekend,not_commuting_time,3237,Chaozhou,long_delay,4
53163,Xinwuri,backward,33,weekend,not_commuting_time,2619,Miaoli,short_delay,4
53164,Xinwuri,backward,34,weekend,not_commuting_time,2191,Changhua,long_delay,4
53165,Xinwuri,backward,35,weekend,not_commuting_time,2193,Chiayi,long_delay,4
53166,Xinwuri,backward,36,weekend,not_commuting_time,3247,Chaozhou,no_delay,4
53167,Xinwuri,backward,37,weekend,not_commuting_time,2017,Yuanlin,short_delay,4
53168,Xinwuri,backward,38,weekend,not_commuting_time,2621,Fengyuan,short_delay,4
53169,Xinwuri,backward,39,weekend,not_commuting_time,2203,Chiayi,no_delay,4
53170,Xinwuri,backward,40,weekend,off_work,3257,Chaozhou,no_delay,4
53171,Xinwuri,backward,41,weekend,off_work,2623,Fengyuan,short_delay,4
53172,Xinwuri,backward,42,weekend,off_work,2213,Chiayi,no_delay,4
53173,Xinwuri,backward,43,weekend,off_work,2021,Changhua,no_delay,4
53174,Xinwuri,backward,44,weekend,off_work,3267,Chaozhou,no_delay,4
53175,Xinwuri,backward,45,weekend,off_work,2023,Ershui,no_delay,4
53176,Xinwuri,backward,46,weekend,off_work,3277,Chaozhou,long_delay,4
53177,Xinwuri,backward,47,weekend,off_work,2223,Chiayi,long_delay,4
53178,Xinwuri,backward,48,weekend,off_work,2027,Chiayi,short_delay,4
53179,Xinwuri,backward,49,weekend,off_work,2627,Fengyuan,no_delay,4
53180,Xinwuri,backward,50,weekend,off_work,2233,Chiayi,long_delay,4
53181,Xinwuri,backward,51,weekend,not_commuting_time,3287,Pingtung,short_delay,4
53182,Xinwuri,backward,52,weekend,not_commuting_time,2237,Xinwuri,short_delay,4
53183,Xinwuri,backward,53,weekend,not_commuting_time,2243,Chiayi,short_delay,4
53184,Xinwuri,backward,54,weekend,not_commuting_time,2631,Miaoli,short_delay,4
53185,Xinwuri,backward,55,weekend,not_commuting_time,3297,Tainan,short_delay,4
53186,Xinwuri,backward,56,weekend,not_commuting_time,2253,Chiayi,no_delay,4
53187,Xinwuri,backward,57,weekend,not_commuting_time,2633,Fengyuan,short_delay,4
53188,Xinwuri,backward,58,weekend,not_commuting_time,2257,Chiayi,long_delay,4
53189,Xinwuri,backward,59,weekend,not_commuting_time,2263,Chiayi,short_delay,4
53190,Xinwuri,backward,60,weekend,not_commuting_time,2267,Yuanlin,short_delay,4
53191,Xinwuri,backward,61,weekend,not_commuting_time,2269,Changhua,no_delay,4
53192,Xinwuri,backward,62,weekend,not_commuting_time,2273,Changhua,long_delay,4
53193,Xinwuri,backward,1,weekday,not_commuting_time,101,Chaozhou,short_delay,2
53194,Xinwuri,backward,2,weekday,to_work,3147,Chaozhou,no_delay,4
53195,Xinwuri,backward,3,weekday,to_work,2601,Fengyuan,short_delay,4
53196,Xinwuri,backward,4,weekday,to_work,2101,Tianzhong,no_delay,4
53197,Xinwuri,backward,5,weekday,to_work,2103,Chiayi,short_delay,4
53198,Xinwuri,backward,6,weekday,to_work,2603,Fengyuan,short_delay,4
53199,Xinwuri,backward,7,weekday,to_work,3157,Chaozhou,no_delay,4
53200,Xinwuri,backward,8,weekday,to_work,2113,Chiayi,no_delay,4
53201,Xinwuri,backward,9,weekday,to_work,2607,Fengyuan,no_delay,4
53202,Xinwuri,backward,10,weekday,to_work,2115,Changhua,short_delay,4
53203,Xinwuri,backward,11,weekday,to_work,2011,Changhua,short_delay,4
53204,Xinwuri,backward,12,weekday,to_work,3167,Chaozhou,long_delay,4
53205,Xinwuri,backward,13,weekday,to_work,2123,Chiayi,no_delay,4
53206,Xinwuri,backward,14,weekday,not_commuting_time,3177,Chaozhou,no_delay,4
53207,Xinwuri,backward,15,weekday,not_commuting_time,2131,Changhua,short_delay,4
53208,Xinwuri,backward,16,weekday,not_commuting_time,2133,Chiayi,no_delay,4
53209,Xinwuri,backward,17,weekday,not_commuting_time,3187,Chaozhou,short_delay,4
53210,Xinwuri,backward,18,weekday,not_commuting_time,2611,Fengyuan,short_delay,4
53211,Xinwuri,backward,19,weekday,not_commuting_time,2143,Chiayi,no_delay,4
53212,Xinwuri,backward,20,weekday,not_commuting_time,3197,Chaozhou,short_delay,4
53213,Xinwuri,backward,21,weekday,not_commuting_time,2149,Changhua,short_delay,4
53214,Xinwuri,backward,22,weekday,not_commuting_time,2153,Chiayi,short_delay,4
53215,Xinwuri,backward,23,weekday,not_commuting_time,2613,Fengyuan,long_delay,4
53216,Xinwuri,backward,24,weekday,not_commuting_time,3207,Pingtung,no_delay,4
53217,Xinwuri,backward,25,weekday,not_commuting_time,2163,Chiayi,no_delay,4
53218,Xinwuri,backward,26,weekday,not_commuting_time,2615,Fengyuan,short_delay,4
53219,Xinwuri,backward,27,weekday,not_commuting_time,3217,Chaozhou,no_delay,4
53220,Xinwuri,backward,28,weekday,not_commuting_time,2173,Chiayi,no_delay,4
53221,Xinwuri,backward,29,weekday,not_commuting_time,3227,Chaozhou,no_delay,4
53222,Xinwuri,backward,30,weekday,not_commuting_time,2617,Fengyuan,short_delay,4
53223,Xinwuri,backward,31,weekday,not_commuting_time,2183,Chiayi,short_delay,4
53224,Xinwuri,backward,32,weekday,not_commuting_time,3237,Chaozhou,long_delay,4
53225,Xinwuri,backward,33,weekday,not_commuting_time,2619,Miaoli,no_delay,4
53226,Xinwuri,backward,34,weekday,not_commuting_time,2191,Changhua,short_delay,4
53227,Xinwuri,backward,35,weekday,not_commuting_time,2193,Chiayi,long_delay,4
53228,Xinwuri,backward,36,weekday,not_commuting_time,3247,Chaozhou,no_delay,4
53229,Xinwuri,backward,37,weekday,not_commuting_time,2017,Yuanlin,short_delay,4
53230,Xinwuri,backward,38,weekday,not_commuting_time,2621,Fengyuan,short_delay,4
53231,Xinwuri,backward,39,weekday,not_commuting_time,2203,Chiayi,short_delay,4
53232,Xinwuri,backward,40,weekday,off_work,3257,Chaozhou,no_delay,4
53233,Xinwuri,backward,41,weekday,off_work,2623,Fengyuan,short_delay,4
53234,Xinwuri,backward,42,weekday,off_work,2213,Chiayi,long_delay,4
53235,Xinwuri,backward,43,weekday,off_work,2021,Changhua,long_delay,4
53236,Xinwuri,backward,44,weekday,off_work,3267,Chaozhou,short_delay,4
53237,Xinwuri,backward,45,weekday,off_work,2023,Ershui,long_delay,4
53238,Xinwuri,backward,46,weekday,off_work,3277,Chaozhou,no_delay,4
53239,Xinwuri,backward,47,weekday,off_work,2223,Chiayi,long_delay,4
53240,Xinwuri,backward,48,weekday,off_work,2027,Chiayi,short_delay,4
53241,Xinwuri,backward,49,weekday,off_work,2627,Fengyuan,long_delay,4
53242,Xinwuri,backward,50,weekday,off_work,2233,Chiayi,long_delay,4
53243,Xinwuri,backward,51,weekday,not_commuting_time,3287,Pingtung,no_delay,4
53244,Xinwuri,backward,52,weekday,not_commuting_time,2237,Xinwuri,no_delay,4
53245,Xinwuri,backward,53,weekday,not_commuting_time,2243,Chiayi,no_delay,4
53246,Xinwuri,backward,54,weekday,not_commuting_time,2631,Miaoli,long_delay,4
53247,Xinwuri,backward,55,weekday,not_commuting_time,3297,Tainan,no_delay,4
53248,Xinwuri,backward,56,weekday,not_commuting_time,2253,Chiayi,short_delay,4
53249,Xinwuri,backward,57,weekday,not_commuting_time,2633,Fengyuan,short_delay,4
53250,Xinwuri,backward,58,weekday,not_commuting_time,2257,Chiayi,no_delay,4
53251,Xinwuri,backward,59,weekday,not_commuting_time,2263,Chiayi,short_delay,4
53252,Xinwuri,backward,60,weekday,not_commuting_time,2267,Yuanlin,no_delay,4
53253,Xinwuri,backward,61,weekday,not_commuting_time,2269,Changhua,short_delay,4
53254,Xinwuri,backward,62,weekday,not_commuting_time,2273,Changhua,short_delay,4
53255,Xinwuri,backward,1,weekday,not_commuting_time,101,Chaozhou,short_delay,2
53256,Xinwuri,backward,2,weekday,to_work,3147,Chaozhou,no_delay,4
53257,Xinwuri,backward,3,weekday,to_work,2601,Fengyuan,no_delay,4
53258,Xinwuri,backward,4,weekday,to_work,2101,Tianzhong,short_delay,4
53259,Xinwuri,backward,5,weekday,to_work,2103,Chiayi,short_delay,4
53260,Xinwuri,backward,6,weekday,to_work,2603,Fengyuan,no_delay,4
53261,Xinwuri,backward,7,weekday,to_work,3157,Chaozhou,no_delay,4
53262,Xinwuri,backward,8,weekday,to_work,2113,Chiayi,no_delay,4
53263,Xinwuri,backward,9,weekday,to_work,2607,Fengyuan,no_delay,4
53264,Xinwuri,backward,10,weekday,to_work,2115,Changhua,no_delay,4
53265,Xinwuri,backward,11,weekday,to_work,2011,Changhua,short_delay,4
53266,Xinwuri,backward,12,weekday,to_work,3167,Chaozhou,no_delay,4
53267,Xinwuri,backward,13,weekday,to_work,2123,Chiayi,no_delay,4
53268,Xinwuri,backward,14,weekday,not_commuting_time,3177,Chaozhou,no_delay,4
53269,Xinwuri,backward,15,weekday,not_commuting_time,2131,Changhua,no_delay,4
53270,Xinwuri,backward,16,weekday,not_commuting_time,2133,Chiayi,no_delay,4
53271,Xinwuri,backward,17,weekday,not_commuting_time,3187,Chaozhou,short_delay,4
53272,Xinwuri,backward,18,weekday,not_commuting_time,2611,Fengyuan,short_delay,4
53273,Xinwuri,backward,19,weekday,not_commuting_time,2143,Chiayi,no_delay,4
53274,Xinwuri,backward,20,weekday,not_commuting_time,3197,Chaozhou,no_delay,4
53275,Xinwuri,backward,21,weekday,not_commuting_time,2149,Changhua,short_delay,4
53276,Xinwuri,backward,22,weekday,not_commuting_time,2153,Chiayi,short_delay,4
53277,Xinwuri,backward,23,weekday,not_commuting_time,2613,Fengyuan,no_delay,4
