Station,direction,id,date,time,num,dest,delay,type
86910,Yuanlin,backward,33,weekday,not_commuting_time,3217,Chaozhou,no_delay,4
86911,Yuanlin,backward,34,weekday,not_commuting_time,121,Pingtung,short_delay,2
86912,Yuanlin,backward,35,weekday,not_commuting_time,2173,Chiayi,short_delay,4
86913,Yuanlin,backward,36,weekday,not_commuting_time,3227,Chaozhou,no_delay,4
86914,Yuanlin,backward,37,weekday,not_commuting_time,123,Pingtung,short_delay,2
86915,Yuanlin,backward,38,weekday,not_commuting_time,513,Chaozhou,short_delay,3
86916,Yuanlin,backward,39,weekday,not_commuting_time,2183,Chiayi,short_delay,4
86917,Yuanlin,backward,40,weekday,not_commuting_time,3237,Chaozhou,short_delay,4
86918,Yuanlin,backward,41,weekday,not_commuting_time,125,Pingtung,long_delay,2
86919,Yuanlin,backward,42,weekday,not_commuting_time,2193,Chiayi,long_delay,4
86920,Yuanlin,backward,43,weekday,not_commuting_time,3247,Chaozhou,long_delay,4
86921,Yuanlin,backward,44,weekday,not_commuting_time,129,Farliao,long_delay,2
86922,Yuanlin,backward,45,weekday,not_commuting_time,2017,Yuanlin,long_delay,4
86923,Yuanlin,backward,46,weekday,off_work,2203,Chiayi,long_delay,4
86924,Yuanlin,backward,47,weekday,off_work,373,Taitung,long_delay,2
86925,Yuanlin,backward,48,weekday,off_work,561,Chaozhou,long_delay,3
86926,Yuanlin,backward,49,weekday,off_work,3257,Chaozhou,long_delay,4
86927,Yuanlin,backward,50,weekday,off_work,135,Pingtung,long_delay,2
86928,Yuanlin,backward,51,weekday,off_work,2213,Chiayi,long_delay,4
86929,Yuanlin,backward,52,weekday,off_work,3267,Chaozhou,long_delay,4
86930,Yuanlin,backward,53,weekday,off_work,2023,Ershui,long_delay,4
86931,Yuanlin,backward,54,weekday,off_work,175,Chaozhou,long_delay,2
86932,Yuanlin,backward,55,weekday,off_work,3277,Chaozhou,long_delay,4
86933,Yuanlin,backward,56,weekday,off_work,2223,Chiayi,long_delay,4
86934,Yuanlin,backward,57,weekday,off_work,2027,Chiayi,long_delay,4
86935,Yuanlin,backward,58,weekday,off_work,139,Chaozhou,long_delay,2
86936,Yuanlin,backward,59,weekday,off_work,521,Xinzuoying,long_delay,3
86937,Yuanlin,backward,60,weekday,not_commuting_time,2233,Chiayi,long_delay,4
86938,Yuanlin,backward,61,weekday,not_commuting_time,141,Chaozhou,long_delay,2
86939,Yuanlin,backward,62,weekday,not_commuting_time,3287,Pingtung,long_delay,4
86940,Yuanlin,backward,63,weekday,not_commuting_time,177,Dounan,long_delay,2
86941,Yuanlin,backward,64,weekday,not_commuting_time,2243,Chiayi,long_delay,4
86942,Yuanlin,backward,65,weekday,not_commuting_time,145,Chaozhou,long_delay,2
86943,Yuanlin,backward,66,weekday,not_commuting_time,3297,Tainan,long_delay,4
86944,Yuanlin,backward,67,weekday,not_commuting_time,149,Chaozhou,long_delay,2
86945,Yuanlin,backward,68,weekday,not_commuting_time,181,Pingtung,long_delay,2
86946,Yuanlin,backward,69,weekday,not_commuting_time,2253,Chiayi,long_delay,4
86947,Yuanlin,backward,70,weekday,not_commuting_time,283,Douliu,long_delay,1
86948,Yuanlin,backward,71,weekday,not_commuting_time,2257,Chiayi,long_delay,4
86949,Yuanlin,backward,72,weekday,not_commuting_time,2263,Chiayi,long_delay,4
86950,Yuanlin,backward,73,weekday,not_commuting_time,285,Yuanlin,long_delay,1
86951,Yuanlin,backward,74,weekday,not_commuting_time,2267,Yuanlin,long_delay,4
86952,Yuanlin,backward,75,weekday,not_commuting_time,2271,Ershui,long_delay,4
86953,Yuanlin,backward,1,weekday,not_commuting_time,3137,Chaozhou,no_delay,4
86954,Yuanlin,backward,2,weekday,not_commuting_time,2703,Checheng,no_delay,4
86955,Yuanlin,backward,3,weekday,not_commuting_time,501,Chaozhou,no_delay,3
86956,Yuanlin,backward,4,weekday,to_work,101,Chaozhou,short_delay,2
86957,Yuanlin,backward,5,weekday,to_work,3143,Xinying,no_delay,4
86958,Yuanlin,backward,6,weekday,to_work,751,Taitung,no_delay,3
86959,Yuanlin,backward,7,weekday,to_work,3147,Chaozhou,no_delay,4
86960,Yuanlin,backward,8,weekday,to_work,2003,Chiayi,no_delay,4
86961,Yuanlin,backward,9,weekday,to_work,2101,Tianzhong,no_delay,4
86962,Yuanlin,backward,10,weekday,to_work,371,Taitung,short_delay,2
86963,Yuanlin,backward,11,weekday,to_work,2103,Chiayi,short_delay,4
86964,Yuanlin,backward,12,weekday,to_work,3157,Chaozhou,short_delay,4
86965,Yuanlin,backward,13,weekday,to_work,2113,Chiayi,no_delay,4
86966,Yuanlin,backward,14,weekday,to_work,167,Chaozhou,short_delay,2
86967,Yuanlin,backward,15,weekday,to_work,3167,Chaozhou,short_delay,4
86968,Yuanlin,backward,16,weekday,not_commuting_time,2707,Checheng,no_delay,4
86969,Yuanlin,backward,17,weekday,not_commuting_time,2123,Chiayi,no_delay,4
86970,Yuanlin,backward,18,weekday,not_commuting_time,103,Chaozhou,short_delay,2
86971,Yuanlin,backward,19,weekday,not_commuting_time,3177,Chaozhou,no_delay,4
86972,Yuanlin,backward,20,weekday,not_commuting_time,105,Pingtung,short_delay,2
