Station,direction,id,date,time,num,dest,delay,type
14684,Taiyuan,backward,44,weekday,off_work,2627,Fengyuan,long_delay,4
14685,Taiyuan,backward,45,weekday,off_work,2237,Xinwuri,long_delay,4
14686,Taiyuan,backward,46,weekday,not_commuting_time,2243,Chiayi,long_delay,4
14687,Taiyuan,backward,47,weekday,not_commuting_time,3297,Tainan,long_delay,4
14688,Taiyuan,backward,48,weekday,not_commuting_time,2631,Miaoli,long_delay,4
14689,Taiyuan,backward,49,weekday,not_commuting_time,2253,Chiayi,long_delay,4
14690,Taiyuan,backward,50,weekday,not_commuting_time,2257,Chiayi,long_delay,4
14691,Taiyuan,backward,51,weekday,not_commuting_time,2633,Fengyuan,long_delay,4
14692,Taiyuan,backward,52,weekday,not_commuting_time,2263,Chiayi,long_delay,4
14693,Taiyuan,backward,53,weekday,not_commuting_time,2267,Yuanlin,long_delay,4
14694,Taiyuan,backward,54,weekday,not_commuting_time,2269,Changhua,long_delay,4
14695,Taiyuan,backward,55,weekday,not_commuting_time,2273,Changhua,long_delay,4
14696,Taiyuan,backward,1,weekday,not_commuting_time,3147,Chaozhou,no_delay,4
14697,Taiyuan,backward,2,weekday,to_work,2103,Chiayi,short_delay,4
14698,Taiyuan,backward,3,weekday,to_work,2601,Fengyuan,no_delay,4
14699,Taiyuan,backward,4,weekday,to_work,3157,Chaozhou,short_delay,4
14700,Taiyuan,backward,5,weekday,to_work,2113,Chiayi,no_delay,4
14701,Taiyuan,backward,6,weekday,to_work,2603,Fengyuan,no_delay,4
14702,Taiyuan,backward,7,weekday,to_work,2115,Changhua,no_delay,4
14703,Taiyuan,backward,8,weekday,to_work,3167,Chaozhou,short_delay,4
14704,Taiyuan,backward,9,weekday,to_work,2607,Fengyuan,no_delay,4
14705,Taiyuan,backward,10,weekday,to_work,2123,Chiayi,no_delay,4
14706,Taiyuan,backward,11,weekday,to_work,3177,Chaozhou,no_delay,4
14707,Taiyuan,backward,12,weekday,not_commuting_time,2131,Changhua,no_delay,4
14708,Taiyuan,backward,13,weekday,not_commuting_time,2133,Chiayi,no_delay,4
14709,Taiyuan,backward,14,weekday,not_commuting_time,3187,Chaozhou,no_delay,4
14710,Taiyuan,backward,15,weekday,not_commuting_time,2143,Chiayi,no_delay,4
14711,Taiyuan,backward,16,weekday,not_commuting_time,2611,Fengyuan,no_delay,4
14712,Taiyuan,backward,17,weekday,not_commuting_time,3197,Chaozhou,long_delay,4
14713,Taiyuan,backward,18,weekday,not_commuting_time,2153,Chiayi,long_delay,4
14714,Taiyuan,backward,19,weekday,not_commuting_time,3207,Pingtung,short_delay,4
14715,Taiyuan,backward,20,weekday,not_commuting_time,2163,Chiayi,long_delay,4
14716,Taiyuan,backward,21,weekday,not_commuting_time,2613,Fengyuan,no_delay,4
14717,Taiyuan,backward,22,weekday,not_commuting_time,3217,Chaozhou,short_delay,4
14718,Taiyuan,backward,23,weekday,not_commuting_time,2615,Fengyuan,no_delay,4
14719,Taiyuan,backward,24,weekday,not_commuting_time,2173,Chiayi,short_delay,4
14720,Taiyuan,backward,25,weekday,not_commuting_time,3227,Chaozhou,short_delay,4
14721,Taiyuan,backward,26,weekday,not_commuting_time,2183,Chiayi,long_delay,4
14722,Taiyuan,backward,27,weekday,not_commuting_time,2617,Fengyuan,no_delay,4
14723,Taiyuan,backward,28,weekday,not_commuting_time,3237,Chaozhou,short_delay,4
14724,Taiyuan,backward,29,weekday,not_commuting_time,2191,Changhua,short_delay,4
14725,Taiyuan,backward,30,weekday,not_commuting_time,2193,Chiayi,long_delay,4
14726,Taiyuan,backward,31,weekday,not_commuting_time,3247,Chaozhou,no_delay,4
14727,Taiyuan,backward,32,weekday,not_commuting_time,2619,Miaoli,no_delay,4
14728,Taiyuan,backward,33,weekday,not_commuting_time,2203,Chiayi,long_delay,4
14729,Taiyuan,backward,34,weekday,not_commuting_time,2621,Fengyuan,short_delay,4
14730,Taiyuan,backward,35,weekday,not_commuting_time,3257,Chaozhou,no_delay,4
14731,Taiyuan,backward,36,weekday,off_work,2213,Chiayi,short_delay,4
14732,Taiyuan,backward,37,weekday,off_work,2021,Changhua,short_delay,4
14733,Taiyuan,backward,38,weekday,off_work,3267,Chaozhou,long_delay,4
14734,Taiyuan,backward,39,weekday,off_work,2623,Fengyuan,no_delay,4
14735,Taiyuan,backward,40,weekday,off_work,3277,Chaozhou,no_delay,4
14736,Taiyuan,backward,41,weekday,off_work,2223,Chiayi,short_delay,4
14737,Taiyuan,backward,42,weekday,off_work,2233,Chiayi,short_delay,4
14738,Taiyuan,backward,43,weekday,off_work,3287,Pingtung,no_delay,4
14739,Taiyuan,backward,44,weekday,off_work,2627,Fengyuan,short_delay,4
14740,Taiyuan,backward,45,weekday,off_work,2237,Xinwuri,no_delay,4
14741,Taiyuan,backward,46,weekday,not_commuting_time,2243,Chiayi,short_delay,4
14742,Taiyuan,backward,47,weekday,not_commuting_time,3297,Tainan,no_delay,4
14743,Taiyuan,backward,48,weekday,not_commuting_time,2631,Miaoli,no_delay,4
14744,Taiyuan,backward,49,weekday,not_commuting_time,2253,Chiayi,long_delay,4
14745,Taiyuan,backward,50,weekday,not_commuting_time,2257,Chiayi,no_delay,4
14746,Taiyuan,backward,51,weekday,not_commuting_time,2633,Fengyuan,short_delay,4
14747,Taiyuan,backward,52,weekday,not_commuting_time,2263,Chiayi,long_delay,4
14748,Taiyuan,backward,53,weekday,not_commuting_time,2267,Yuanlin,no_delay,4
14749,Taiyuan,backward,54,weekday,not_commuting_time,2269,Changhua,no_delay,4
14750,Taiyuan,backward,55,weekday,not_commuting_time,2273,Changhua,short_delay,4
14751,Taiyuan,backward,1,weekend,not_commuting_time,3147,Chaozhou,no_delay,4
14752,Taiyuan,backward,2,weekend,to_work,2103,Chiayi,no_delay,4
14753,Taiyuan,backward,3,weekend,to_work,2601,Fengyuan,no_delay,4
14754,Taiyuan,backward,4,weekend,to_work,3157,Chaozhou,no_delay,4
14755,Taiyuan,backward,5,weekend,to_work,2113,Chiayi,no_delay,4
14756,Taiyuan,backward,6,weekend,to_work,2603,Fengyuan,no_delay,4
14757,Taiyuan,backward,7,weekend,to_work,2115,Changhua,no_delay,4
14758,Taiyuan,backward,8,weekend,to_work,3167,Chaozhou,short_delay,4
14759,Taiyuan,backward,9,weekend,to_work,2607,Fengyuan,no_delay,4
14760,Taiyuan,backward,10,weekend,to_work,2123,Chiayi,no_delay,4
14761,Taiyuan,backward,11,weekend,to_work,3177,Chaozhou,no_delay,4
14762,Taiyuan,backward,12,weekend,not_commuting_time,2131,Changhua,no_delay,4
14763,Taiyuan,backward,13,weekend,not_commuting_time,2133,Chiayi,short_delay,4
14764,Taiyuan,backward,14,weekend,not_commuting_time,3187,Chaozhou,short_delay,4
14765,Taiyuan,backward,15,weekend,not_commuting_time,2143,Chiayi,short_delay,4
14766,Taiyuan,backward,16,weekend,not_commuting_time,2611,Fengyuan,short_delay,4
14767,Taiyuan,backward,17,weekend,not_commuting_time,3197,Chaozhou,short_delay,4
14768,Taiyuan,backward,18,weekend,not_commuting_time,2153,Chiayi,long_delay,4
14769,Taiyuan,backward,19,weekend,not_commuting_time,3207,Pingtung,no_delay,4
14770,Taiyuan,backward,20,weekend,not_commuting_time,2163,Chiayi,long_delay,4
14771,Taiyuan,backward,21,weekend,not_commuting_time,2613,Fengyuan,short_delay,4
14772,Taiyuan,backward,22,weekend,not_commuting_time,3217,Chaozhou,no_delay,4
14773,Taiyuan,backward,23,weekend,not_commuting_time,2615,Fengyuan,no_delay,4
14774,Taiyuan,backward,24,weekend,not_commuting_time,2173,Chiayi,long_delay,4
14775,Taiyuan,backward,25,weekend,not_commuting_time,3227,Chaozhou,no_delay,4
14776,Taiyuan,backward,26,weekend,not_commuting_time,2183,Chiayi,no_delay,4
14777,Taiyuan,backward,27,weekend,not_commuting_time,2617,Fengyuan,no_delay,4
14778,Taiyuan,backward,28,weekend,not_commuting_time,3237,Chaozhou,short_delay,4
14779,Taiyuan,backward,29,weekend,not_commuting_time,2191,Changhua,no_delay,4
14780,Taiyuan,backward,30,weekend,not_commuting_time,2193,Chiayi,short_delay,4
14781,Taiyuan,backward,31,weekend,not_commuting_time,3247,Chaozhou,short_delay,4
14782,Taiyuan,backward,32,weekend,not_commuting_time,2619,Miaoli,no_delay,4
14783,Taiyuan,backward,33,weekend,not_commuting_time,2203,Chiayi,short_delay,4
14784,Taiyuan,backward,34,weekend,not_commuting_time,2621,Fengyuan,no_delay,4
14785,Taiyuan,backward,35,weekend,not_commuting_time,3257,Chaozhou,no_delay,4
14786,Taiyuan,backward,36,weekend,off_work,2213,Chiayi,short_delay,4
14787,Taiyuan,backward,37,weekend,off_work,2021,Changhua,no_delay,4
14788,Taiyuan,backward,38,weekend,off_work,3267,Chaozhou,no_delay,4
14789,Taiyuan,backward,39,weekend,off_work,2623,Fengyuan,no_delay,4
14790,Taiyuan,backward,40,weekend,off_work,3277,Chaozhou,no_delay,4
14791,Taiyuan,backward,41,weekend,off_work,2223,Chiayi,long_delay,4
14792,Taiyuan,backward,42,weekend,off_work,2233,Chiayi,short_delay,4
14793,Taiyuan,backward,43,weekend,off_work,3287,Pingtung,no_delay,4
14794,Taiyuan,backward,44,weekend,off_work,2627,Fengyuan,no_delay,4
14795,Taiyuan,backward,45,weekend,off_work,2237,Xinwuri,short_delay,4
14796,Taiyuan,backward,46,weekend,not_commuting_time,2243,Chiayi,long_delay,4
14797,Taiyuan,backward,47,weekend,not_commuting_time,3297,Tainan,short_delay,4
14798,Taiyuan,backward,48,weekend,not_commuting_time,2631,Miaoli,short_delay,4
14799,Taiyuan,backward,49,weekend,not_commuting_time,2253,Chiayi,no_delay,4
14800,Taiyuan,backward,50,weekend,not_commuting_time,2257,Chiayi,no_delay,4
14801,Taiyuan,backward,51,weekend,not_commuting_time,2633,Fengyuan,no_delay,4
14802,Taiyuan,backward,52,weekend,not_commuting_time,2263,Chiayi,short_delay,4
14803,Taiyuan,backward,53,weekend,not_commuting_time,2267,Yuanlin,no_delay,4
14804,Taiyuan,backward,54,weekend,not_commuting_time,2269,Changhua,short_delay,4
14805,Taiyuan,backward,55,weekend,not_commuting_time,2273,Changhua,long_delay,4
14806,Taiyuan,backward,1,weekday,not_commuting_time,3147,Chaozhou,no_delay,4
14807,Taiyuan,backward,2,weekday,to_work,2103,Chiayi,short_delay,4
14808,Taiyuan,backward,3,weekday,to_work,2601,Fengyuan,short_delay,4
14809,Taiyuan,backward,4,weekday,to_work,3157,Chaozhou,no_delay,4
14810,Taiyuan,backward,5,weekday,to_work,2113,Chiayi,no_delay,4
14811,Taiyuan,backward,6,weekday,to_work,2603,Fengyuan,short_delay,4
14812,Taiyuan,backward,7,weekday,to_work,2115,Changhua,short_delay,4
14813,Taiyuan,backward,8,weekday,to_work,3167,Chaozhou,short_delay,4
14814,Taiyuan,backward,9,weekday,to_work,2607,Fengyuan,no_delay,4
14815,Taiyuan,backward,10,weekday,to_work,2123,Chiayi,no_delay,4
14816,Taiyuan,backward,11,weekday,to_work,3177,Chaozhou,short_delay,4
14817,Taiyuan,backward,12,weekday,not_commuting_time,2131,Changhua,no_delay,4
14818,Taiyuan,backward,13,weekday,not_commuting_time,2133,Chiayi,no_delay,4
14819,Taiyuan,backward,14,weekday,not_commuting_time,3187,Chaozhou,short_delay,4
14820,Taiyuan,backward,15,weekday,not_commuting_time,2143,Chiayi,no_delay,4
14821,Taiyuan,backward,16,weekday,not_commuting_time,2611,Fengyuan,short_delay,4
14822,Taiyuan,backward,17,weekday,not_commuting_time,3197,Chaozhou,short_delay,4
14823,Taiyuan,backward,18,weekday,not_commuting_time,2153,Chiayi,long_delay,4
14824,Taiyuan,backward,19,weekday,not_commuting_time,3207,Pingtung,no_delay,4
14825,Taiyuan,backward,20,weekday,not_commuting_time,2163,Chiayi,no_delay,4
14826,Taiyuan,backward,21,weekday,not_commuting_time,2613,Fengyuan,short_delay,4
14827,Taiyuan,backward,22,weekday,not_commuting_time,3217,Chaozhou,no_delay,4
14828,Taiyuan,backward,23,weekday,not_commuting_time,2615,Fengyuan,no_delay,4
14829,Taiyuan,backward,24,weekday,not_commuting_time,2173,Chiayi,long_delay,4
14830,Taiyuan,backward,25,weekday,not_commuting_time,3227,Chaozhou,short_delay,4
14831,Taiyuan,backward,26,weekday,not_commuting_time,2183,Chiayi,no_delay,4
14832,Taiyuan,backward,27,weekday,not_commuting_time,2617,Fengyuan,no_delay,4
14833,Taiyuan,backward,28,weekday,not_commuting_time,3237,Chaozhou,no_delay,4
14834,Taiyuan,backward,29,weekday,not_commuting_time,2191,Changhua,short_delay,4
14835,Taiyuan,backward,30,weekday,not_commuting_time,2193,Chiayi,short_delay,4
14836,Taiyuan,backward,31,weekday,not_commuting_time,3247,Chaozhou,no_delay,4
14837,Taiyuan,backward,32,weekday,not_commuting_time,2619,Miaoli,no_delay,4
14838,Taiyuan,backward,33,weekday,not_commuting_time,2203,Chiayi,short_delay,4
14839,Taiyuan,backward,34,weekday,not_commuting_time,2621,Fengyuan,no_delay,4
14840,Taiyuan,backward,35,weekday,not_commuting_time,3257,Chaozhou,no_delay,4
14841,Taiyuan,backward,36,weekday,off_work,2213,Chiayi,short_delay,4
14842,Taiyuan,backward,37,weekday,off_work,2021,Changhua,long_delay,4
14843,Taiyuan,backward,38,weekday,off_work,3267,Chaozhou,short_delay,4
14844,Taiyuan,backward,39,weekday,off_work,2623,Fengyuan,short_delay,4
14845,Taiyuan,backward,40,weekday,off_work,3277,Chaozhou,no_delay,4
14846,Taiyuan,backward,41,weekday,off_work,2223,Chiayi,long_delay,4
14847,Taiyuan,backward,42,weekday,off_work,2233,Chiayi,long_delay,4
14848,Taiyuan,backward,43,weekday,off_work,3287,Pingtung,long_delay,4
14849,Taiyuan,backward,44,weekday,off_work,2627,Fengyuan,no_delay,4
14850,Taiyuan,backward,45,weekday,off_work,2237,Xinwuri,short_delay,4
14851,Taiyuan,backward,46,weekday,not_commuting_time,2243,Chiayi,short_delay,4
14852,Taiyuan,backward,47,weekday,not_commuting_time,3297,Tainan,no_delay,4
14853,Taiyuan,backward,48,weekday,not_commuting_time,2631,Miaoli,long_delay,4
14854,Taiyuan,backward,49,weekday,not_commuting_time,2253,Chiayi,short_delay,4
14855,Taiyuan,backward,50,weekday,not_commuting_time,2257,Chiayi,no_delay,4
14856,Taiyuan,backward,51,weekday,not_commuting_time,2633,Fengyuan,no_delay,4
14857,Taiyuan,backward,52,weekday,not_commuting_time,2263,Chiayi,long_delay,4
14858,Taiyuan,backward,53,weekday,not_commuting_time,2267,Yuanlin,no_delay,4
14859,Taiyuan,backward,54,weekday,not_commuting_time,2269,Changhua,short_delay,4
14860,Taiyuan,backward,55,weekday,not_commuting_time,2273,Changhua,short_delay,4
14861,Taiyuan,backward,1,weekday,not_commuting_time,3147,Chaozhou,no_delay,4
14862,Taiyuan,backward,2,weekday,to_work,2103,Chiayi,short_delay,4
14863,Taiyuan,backward,3,weekday,to_work,2601,Fengyuan,no_delay,4
14864,Taiyuan,backward,4,weekday,to_work,3157,Chaozhou,no_delay,4
14865,Taiyuan,backward,5,weekday,to_work,2113,Chiayi,no_delay,4
14866,Taiyuan,backward,6,weekday,to_work,2603,Fengyuan,short_delay,4
14867,Taiyuan,backward,7,weekday,to_work,2115,Changhua,no_delay,4
14868,Taiyuan,backward,8,weekday,to_work,3167,Chaozhou,short_delay,4
14869,Taiyuan,backward,9,weekday,to_work,2607,Fengyuan,no_delay,4
14870,Taiyuan,backward,10,weekday,to_work,2123,Chiayi,no_delay,4
14871,Taiyuan,backward,11,weekday,to_work,3177,Chaozhou,short_delay,4
14872,Taiyuan,backward,12,weekday,not_commuting_time,2131,Changhua,no_delay,4
14873,Taiyuan,backward,13,weekday,not_commuting_time,2133,Chiayi,no_delay,4
14874,Taiyuan,backward,14,weekday,not_commuting_time,3187,Chaozhou,short_delay,4
14875,Taiyuan,backward,15,weekday,not_commuting_time,2143,Chiayi,short_delay,4
14876,Taiyuan,backward,16,weekday,not_commuting_time,2611,Fengyuan,no_delay,4
14877,Taiyuan,backward,17,weekday,not_commuting_time,3197,Chaozhou,no_delay,4
14878,Taiyuan,backward,18,weekday,not_commuting_time,2153,Chiayi,short_delay,4
14879,Taiyuan,backward,19,weekday,not_commuting_time,3207,Pingtung,no_delay,4
14880,Taiyuan,backward,20,weekday,not_commuting_time,2163,Chiayi,no_delay,4
14881,Taiyuan,backward,21,weekday,not_commuting_time,2613,Fengyuan,no_delay,4
14882,Taiyuan,backward,22,weekday,not_commuting_time,3217,Chaozhou,no_delay,4
14883,Taiyuan,backward,23,weekday,not_commuting_time,2615,Fengyuan,no_delay,4
14884,Taiyuan,backward,24,weekday,not_commuting_time,2173,Chiayi,no_delay,4
14885,Taiyuan,backward,25,weekday,not_commuting_time,3227,Chaozhou,no_delay,4
14886,Taiyuan,backward,26,weekday,not_commuting_time,2183,Chiayi,no_delay,4
14887,Taiyuan,backward,27,weekday,not_commuting_time,2617,Fengyuan,no_delay,4
14888,Taiyuan,backward,28,weekday,not_commuting_time,3237,Chaozhou,no_delay,4
14889,Taiyuan,backward,29,weekday,not_commuting_time,2191,Changhua,no_delay,4
14890,Taiyuan,backward,30,weekday,not_commuting_time,2193,Chiayi,no_delay,4
14891,Taiyuan,backward,31,weekday,not_commuting_time,3247,Chaozhou,no_delay,4
14892,Taiyuan,backward,32,weekday,not_commuting_time,2619,Miaoli,no_delay,4
14893,Taiyuan,backward,33,weekday,not_commuting_time,2203,Chiayi,short_delay,4
14894,Taiyuan,backward,34,weekday,not_commuting_time,2621,Fengyuan,no_delay,4
14895,Taiyuan,backward,35,weekday,not_commuting_time,3257,Chaozhou,no_delay,4
14896,Taiyuan,backward,36,weekday,off_work,2213,Chiayi,short_delay,4
14897,Taiyuan,backward,37,weekday,off_work,2021,Changhua,no_delay,4
14898,Taiyuan,backward,38,weekday,off_work,3267,Chaozhou,no_delay,4
14899,Taiyuan,backward,39,weekday,off_work,2623,Fengyuan,no_delay,4
14900,Taiyuan,backward,40,weekday,off_work,3277,Chaozhou,short_delay,4
14901,Taiyuan,backward,41,weekday,off_work,2223,Chiayi,short_delay,4
14902,Taiyuan,backward,42,weekday,off_work,2233,Chiayi,long_delay,4
14903,Taiyuan,backward,43,weekday,off_work,3287,Pingtung,no_delay,4
14904,Taiyuan,backward,44,weekday,off_work,2627,Fengyuan,short_delay,4
14905,Taiyuan,backward,45,weekday,off_work,2237,Xinwuri,no_delay,4
14906,Taiyuan,backward,46,weekday,not_commuting_time,2243,Chiayi,short_delay,4
14907,Taiyuan,backward,47,weekday,not_commuting_time,3297,Tainan,short_delay,4
14908,Taiyuan,backward,48,weekday,not_commuting_time,2631,Miaoli,short_delay,4
14909,Taiyuan,backward,49,weekday,not_commuting_time,2253,Chiayi,long_delay,4
14910,Taiyuan,backward,50,weekday,not_commuting_time,2257,Chiayi,no_delay,4
14911,Taiyuan,backward,51,weekday,not_commuting_time,2633,Fengyuan,no_delay,4
14912,Taiyuan,backward,52,weekday,not_commuting_time,2263,Chiayi,short_delay,4
14913,Taiyuan,backward,53,weekday,not_commuting_time,2267,Yuanlin,short_delay,4
14914,Taiyuan,backward,54,weekday,not_commuting_time,2269,Changhua,short_delay,4
14915,Taiyuan,backward,55,weekday,not_commuting_time,2273,Changhua,short_delay,4
14916,Taiyuan,backward,1,weekday,not_commuting_time,3147,Chaozhou,short_delay,4
14917,Taiyuan,backward,2,weekday,to_work,2103,Chiayi,short_delay,4
